loan_id,loan_amount,loan_term,credit_score,income,employment_status,purpose_loan,property_ownership,approval_status
0C518A9DC,387,1,3,4057,Employed,Small Business Funding,Rented,1
D5862F597,991,1,1,9996,Self-employed,Education,Rented,0
82BADBCC6,325,10,4,7511,Self-employed,Small Business Funding,Mortgaged,0
EA28DD245,622,2,3,8191,Employed,Investment,Rented,1
DE9AA6237,621,10,1,7743,Self-employed,Investment,Mortgaged,1
9E7DDF805,882,3,2,4251,Employed,Education,Owned,1
E7A7BD398,372,1,1,9132,Unemployed,Debt Consolidation,Rented,1
49826E7CB,501,5,4,4941,Self-employed,Debt Consolidation,Owned,1
AE020FDA4,282,3,2,2156,Employed,Debt Consolidation,Owned,1
DD971E52E,764,1,1,8998,Employed,Small Business Funding,Mortgaged,1
835CDDBD3,587,8,1,4073,Employed,Investment,Rented,1
B18DC73AA,926,11,3,8564,Self-employed,Small Business Funding,Rented,1
483E9B216,945,6,4,6063,Unemployed,Home Improvement,Rented,0
0D4096FED,223,9,1,9987,Unemployed,Home Improvement,Rented,0
E33C1C97F,725,3,1,7797,Self-employed,Education,Mortgaged,0
4165F0E1E,889,9,1,2760,Employed,Home Improvement,Owned,0
E26D32AF9,513,9,4,2773,Employed,Debt Consolidation,Rented,1
A1B5B4A82,824,1,2,8407,Employed,Education,Rented,1
FDAAC9A38,271,3,4,3552,Self-employed,Investment,Mortgaged,1
0FDA63687,387,6,3,8731,Self-employed,Investment,Rented,1
44A48DC4D,534,8,3,2957,Employed,Home Improvement,Rented,1
06A13214B,785,4,4,8613,Employed,Home Improvement,Owned,1
E798F7202,212,5,1,2253,Employed,Investment,Rented,0
6B6B71D18,987,9,1,9885,Self-employed,Home Improvement,Rented,1
A18CDFF1A,221,6,2,3569,Self-employed,Home Improvement,Owned,1
0F11EC79B,643,7,4,5218,Unemployed,Small Business Funding,Rented,0
CC7086090,321,7,4,9493,Employed,Investment,Owned,1
8D837836B,730,4,1,9505,Employed,Investment,Mortgaged,1
4376B8DD1,138,4,3,8883,Unemployed,Home Improvement,Owned,1
2E19056BE,596,4,3,6213,Employed,Debt Consolidation,Owned,1
46B793B79,879,11,2,5236,Unemployed,Small Business Funding,Rented,1
3E3B13E6B,332,5,2,6645,Self-employed,Debt Consolidation,Rented,1
74FC0E6CE,629,5,3,7006,Unemployed,Home Improvement,Rented,1
B0CAFD119,248,8,4,6965,Unemployed,Investment,Rented,0
01CCB3710,496,9,2,2807,Self-employed,Debt Consolidation,Owned,0
A40AC404F,760,2,1,7768,Employed,Education,Mortgaged,1
98D4FC447,737,11,4,6916,Unemployed,Debt Consolidation,Rented,1
EF1366010,401,7,1,3781,Unemployed,Investment,Owned,0
85712F8B0,459,1,2,3221,Employed,Home Improvement,Mortgaged,0
8FD08D385,337,1,3,9541,Unemployed,Debt Consolidation,Mortgaged,1
19BDC098B,746,4,2,7697,Self-employed,Home Improvement,Mortgaged,1
53EBC16E8,762,10,3,5663,Unemployed,Small Business Funding,Owned,1
17949A3AE,335,7,4,8707,Employed,Education,Rented,1
C0F7F0658,835,2,2,5200,Employed,Investment,Owned,1
97D4375DE,302,11,2,8557,Unemployed,Investment,Rented,0
C16009524,355,2,2,9547,Employed,Home Improvement,Mortgaged,0
7BA41D653,697,1,4,2879,Employed,Education,Mortgaged,0
3BBE93E1D,761,10,1,7088,Unemployed,Investment,Owned,1
B6602F52E,334,2,1,2000,Unemployed,Debt Consolidation,Mortgaged,1
E32C35B5A,444,7,3,2166,Employed,Investment,Owned,1
6320AE932,633,9,2,4063,Unemployed,Debt Consolidation,Rented,1
2D5D999B1,959,6,1,4704,Self-employed,Investment,Mortgaged,1
08663AD2F,896,10,4,2111,Unemployed,Debt Consolidation,Rented,1
33AD1F52D,880,2,2,5439,Employed,Small Business Funding,Mortgaged,1
D78247709,565,10,3,3125,Self-employed,Home Improvement,Rented,0
30827B577,869,10,1,4641,Employed,Small Business Funding,Mortgaged,1
B02AD88B9,640,9,4,3429,Employed,Debt Consolidation,Rented,1
DD399FE98,312,7,4,8101,Self-employed,Home Improvement,Mortgaged,0
65C91E53A,562,11,3,4043,Unemployed,Education,Owned,0
7F7B40430,535,1,1,6602,Employed,Debt Consolidation,Rented,1
FB41744C8,382,9,2,3634,Unemployed,Investment,Rented,1
933955A24,661,2,4,2670,Unemployed,Investment,Owned,0
10DA6CA32,706,4,3,5111,Self-employed,Education,Owned,1
1EDFD9FC6,562,9,4,3690,Employed,Small Business Funding,Owned,0
9BCD837C5,506,4,4,9715,Self-employed,Debt Consolidation,Mortgaged,1
AA0DDA045,187,3,1,9548,Self-employed,Investment,Owned,1
DE905FCAE,143,1,1,8902,Employed,Home Improvement,Mortgaged,1
AB9385814,560,7,2,9683,Employed,Education,Mortgaged,1
925B5F76B,377,6,4,8640,Self-employed,Small Business Funding,Owned,0
9E34B976E,782,10,3,5957,Self-employed,Small Business Funding,Owned,1
481B4F435,520,4,4,2964,Self-employed,Home Improvement,Mortgaged,1
964D6C611,800,6,3,2280,Employed,Home Improvement,Rented,1
AEB8A2459,452,6,4,6446,Employed,Education,Rented,0
0A80FE839,795,4,3,8477,Self-employed,Home Improvement,Owned,0
3B8D4F243,614,6,4,8045,Employed,Investment,Rented,1
776543B4E,802,10,4,3966,Employed,Small Business Funding,Mortgaged,0
B7D229618,729,11,2,4808,Employed,Home Improvement,Rented,1
C643423DA,118,8,1,7643,Unemployed,Debt Consolidation,Mortgaged,1
376D9E6B4,122,3,1,7402,Unemployed,Home Improvement,Owned,1
E197D827E,512,4,3,3964,Self-employed,Small Business Funding,Owned,1
C1DA4C1D3,129,10,4,6823,Unemployed,Investment,Rented,0
3903FEE47,906,1,4,5390,Self-employed,Home Improvement,Owned,1
35790F828,207,4,1,2822,Self-employed,Investment,Owned,0
365546104,466,11,3,3437,Employed,Debt Consolidation,Mortgaged,0
BCC9D15E9,380,10,2,9761,Self-employed,Small Business Funding,Mortgaged,1
6403FC0DE,227,10,2,4061,Self-employed,Education,Mortgaged,1
1E85D7160,328,9,2,7175,Self-employed,Small Business Funding,Mortgaged,0
98CB69202,210,8,4,9570,Self-employed,Education,Owned,1
520628396,235,11,3,8485,Employed,Education,Mortgaged,0
56CFE3B9C,461,4,1,5865,Employed,Small Business Funding,Mortgaged,1
F77F89037,285,7,4,6294,Self-employed,Education,Mortgaged,0
D9E872F4A,755,10,4,7979,Unemployed,Investment,Rented,0
E9A3B7D0D,683,3,2,6773,Unemployed,Debt Consolidation,Mortgaged,0
600F15B41,228,9,3,6036,Self-employed,Home Improvement,Owned,1
C2FF1D16C,975,10,3,9459,Employed,Education,Owned,1
B64BED9C6,360,4,2,8801,Self-employed,Education,Mortgaged,1
311CDB2B7,614,2,2,3464,Self-employed,Small Business Funding,Rented,1
00C6EEEEB,548,10,2,2077,Employed,Investment,Rented,1
DEBF9F0CE,999,5,4,4159,Unemployed,Home Improvement,Rented,0
E491F3BEB,203,2,4,6630,Self-employed,Education,Rented,1
30F3434B8,582,10,4,7494,Employed,Investment,Mortgaged,1
E739CBC8B,323,6,1,5187,Employed,Home Improvement,Mortgaged,0
3BF1D36FB,931,11,1,3165,Self-employed,Small Business Funding,Owned,0
59A2A666B,973,10,3,9135,Employed,Education,Owned,0
4334F202B,965,1,2,7316,Self-employed,Small Business Funding,Rented,0
139F447ED,590,6,2,2789,Unemployed,Small Business Funding,Rented,0
5ACFC293A,572,4,4,3563,Self-employed,Education,Owned,1
FB0320BE4,109,3,1,3322,Unemployed,Investment,Owned,0
3DD527537,504,2,2,7195,Employed,Investment,Rented,1
FB132C4B4,995,7,3,8673,Self-employed,Small Business Funding,Owned,1
EBB7FF715,401,9,2,8243,Employed,Small Business Funding,Rented,0
3DC6B3202,330,3,4,3502,Self-employed,Debt Consolidation,Mortgaged,1
E0BDF20BA,830,6,4,9116,Employed,Home Improvement,Rented,1
08AD13553,165,9,1,3491,Unemployed,Small Business Funding,Mortgaged,1
E37DC8A7F,211,2,3,3659,Self-employed,Small Business Funding,Mortgaged,1
64BAFADB1,112,7,3,7996,Employed,Home Improvement,Mortgaged,1
C0A964A31,492,5,2,3315,Self-employed,Education,Owned,0
67C1AD49A,599,5,3,5062,Self-employed,Investment,Owned,1
A68D1E2C0,697,11,2,2124,Unemployed,Education,Rented,0
62A589BBB,333,7,2,5062,Employed,Home Improvement,Mortgaged,1
625118D46,701,9,1,2518,Self-employed,Home Improvement,Rented,1
B277B5042,413,4,3,4070,Self-employed,Debt Consolidation,Mortgaged,0
152F91257,665,9,4,6257,Self-employed,Debt Consolidation,Mortgaged,1
060D39A0F,111,11,2,4676,Self-employed,Investment,Rented,1
2AB9BDF3D,308,10,2,4553,Self-employed,Small Business Funding,Rented,1
587228C3C,113,9,2,6977,Employed,Home Improvement,Rented,1
687B6DA67,732,4,3,5935,Self-employed,Debt Consolidation,Rented,1
390694777,517,3,3,3044,Self-employed,Education,Owned,1
3D24C9415,536,2,3,3787,Self-employed,Debt Consolidation,Mortgaged,1
269F4DCBB,476,9,2,7957,Employed,Education,Mortgaged,1
0C01B9681,119,2,4,5535,Self-employed,Debt Consolidation,Owned,0
BCC9053F8,686,6,4,6578,Self-employed,Education,Mortgaged,1
7A34624BC,854,5,3,7621,Unemployed,Debt Consolidation,Owned,0
7ADB6EF4C,834,5,4,3966,Unemployed,Debt Consolidation,Mortgaged,1
6FAFBAD40,169,4,2,4356,Self-employed,Investment,Owned,0
707D0E5C7,923,6,3,9763,Self-employed,Small Business Funding,Owned,1
750AE49A4,310,5,3,6969,Unemployed,Home Improvement,Mortgaged,1
BCB0A4A05,200,11,2,7672,Employed,Small Business Funding,Mortgaged,1
704A14891,797,4,3,4250,Employed,Investment,Mortgaged,1
A43338F2F,231,9,2,5487,Unemployed,Education,Rented,0
F639FC6B1,722,6,3,8783,Self-employed,Small Business Funding,Mortgaged,1
B1BECB90C,480,11,4,2141,Unemployed,Home Improvement,Mortgaged,1
C6B672BDA,231,10,3,7975,Employed,Home Improvement,Mortgaged,0
BCB6C14B4,119,10,3,3003,Unemployed,Education,Rented,1
6BBC4915E,635,10,3,8758,Employed,Home Improvement,Mortgaged,1
E10B183C7,326,3,1,4154,Self-employed,Investment,Owned,1
86A8382DE,253,10,4,4014,Self-employed,Small Business Funding,Owned,1
4A7B4E411,904,6,2,6624,Self-employed,Home Improvement,Rented,1
77818BE08,841,1,1,5608,Employed,Small Business Funding,Rented,0
CF44EB3E0,568,5,4,8719,Unemployed,Debt Consolidation,Rented,1
27688CDE0,921,10,3,2968,Self-employed,Small Business Funding,Rented,1
2690EF788,970,6,3,5925,Employed,Education,Rented,0
66FC92A92,504,11,2,5958,Self-employed,Investment,Mortgaged,0
3E6AEFC73,301,8,2,7868,Unemployed,Home Improvement,Owned,1
097A0DB98,137,11,4,4735,Self-employed,Investment,Owned,1
0F70E32F7,871,9,4,8434,Employed,Small Business Funding,Mortgaged,1
EEA1ECA32,287,11,2,2804,Employed,Home Improvement,Rented,0
84235C6CD,156,3,4,3334,Self-employed,Investment,Mortgaged,0
DCF34732A,119,2,2,5984,Self-employed,Education,Rented,1
66FD17780,372,4,3,2667,Employed,Debt Consolidation,Owned,0
81F09D6E1,218,8,2,2384,Self-employed,Debt Consolidation,Owned,1
3AB54A9EA,682,11,1,5124,Self-employed,Education,Rented,0
85630F12F,615,8,2,3608,Self-employed,Debt Consolidation,Mortgaged,0
98ED35133,320,3,2,5254,Unemployed,Education,Rented,0
D2E58D4C6,625,4,1,5440,Unemployed,Small Business Funding,Rented,0
36A2AE2A4,614,3,1,4748,Unemployed,Education,Owned,1
9ED426940,827,10,1,2012,Self-employed,Debt Consolidation,Rented,1
84725AA21,840,2,1,9726,Employed,Small Business Funding,Mortgaged,1
EA8D3580E,435,4,2,5007,Self-employed,Education,Rented,0
F429142F3,797,6,4,4207,Self-employed,Education,Owned,0
70EDCEDB6,154,11,1,7403,Unemployed,Small Business Funding,Mortgaged,1
DB6403BC2,599,11,3,8708,Employed,Home Improvement,Mortgaged,1
31DE2276E,999,5,2,9454,Unemployed,Debt Consolidation,Owned,1
8083A0106,987,3,4,8151,Employed,Home Improvement,Owned,1
52C1A8990,865,2,3,6167,Self-employed,Small Business Funding,Rented,1
2898C19D6,635,9,2,9035,Self-employed,Small Business Funding,Owned,0
769FB08F3,261,1,2,4145,Self-employed,Investment,Owned,1
461092216,769,9,3,8230,Employed,Investment,Owned,1
B6D142112,693,1,1,3865,Unemployed,Small Business Funding,Owned,1
5B082D879,258,7,1,2100,Unemployed,Investment,Mortgaged,0
423449279,287,6,3,6079,Unemployed,Education,Mortgaged,0
F37BDCF32,159,7,4,6376,Employed,Home Improvement,Mortgaged,1
FCD7FCFE9,916,3,1,6978,Employed,Small Business Funding,Owned,1
B4797B6EA,418,3,2,3312,Self-employed,Education,Rented,1
DC2D183B4,977,11,2,4796,Unemployed,Debt Consolidation,Rented,0
D64128D9F,310,1,4,8339,Employed,Debt Consolidation,Rented,0
C53057708,505,4,2,8534,Unemployed,Investment,Rented,0
61B8ECE16,763,2,1,6704,Unemployed,Investment,Mortgaged,1
C983BAE3F,208,10,4,2449,Employed,Education,Rented,1
193CE94B9,175,8,1,5439,Employed,Debt Consolidation,Mortgaged,1
7E98A4344,641,3,4,5501,Self-employed,Small Business Funding,Rented,1
69D1C34FC,413,7,3,5167,Self-employed,Home Improvement,Rented,0
F15F517E6,216,7,2,7380,Self-employed,Investment,Mortgaged,1
D465EBB96,967,9,4,7631,Unemployed,Education,Mortgaged,1
2C1D2A021,803,6,3,2120,Unemployed,Investment,Rented,1
23B20F913,118,1,1,5437,Self-employed,Education,Owned,0
BCEEB39A4,531,8,3,5856,Unemployed,Debt Consolidation,Rented,0
616803310,784,1,1,8475,Unemployed,Investment,Rented,1
E5EA8528A,839,3,4,3075,Unemployed,Education,Rented,1
89613B8DD,449,11,4,9563,Unemployed,Education,Mortgaged,1
465CEC655,282,5,2,6413,Employed,Investment,Rented,1
602710105,212,8,2,4722,Employed,Home Improvement,Owned,0
D4351236F,282,9,4,2701,Self-employed,Small Business Funding,Rented,0
CEE4D4F75,580,7,1,5348,Self-employed,Debt Consolidation,Owned,0
A887C967B,245,9,1,5668,Unemployed,Investment,Owned,0
C6E2587AD,930,11,4,5265,Unemployed,Investment,Owned,0
FF5D91679,727,3,1,8836,Employed,Home Improvement,Rented,1
E0EF9A54C,212,5,4,7112,Unemployed,Debt Consolidation,Mortgaged,0
EC4D9DF6C,862,10,2,2020,Unemployed,Investment,Mortgaged,1
252C4ED73,575,8,1,4446,Self-employed,Home Improvement,Rented,1
0B98BD16A,862,1,2,7834,Unemployed,Small Business Funding,Rented,1
17DF6002D,402,8,3,4249,Employed,Education,Owned,1
E2C8259D0,924,7,2,4513,Unemployed,Small Business Funding,Rented,0
D4B34B5A4,217,1,3,5222,Unemployed,Small Business Funding,Mortgaged,1
639F1F471,912,10,2,6991,Unemployed,Small Business Funding,Rented,1
E3AB170D3,260,10,2,3182,Unemployed,Small Business Funding,Rented,1
46E90246F,500,6,1,4357,Unemployed,Education,Rented,0
526912D86,297,1,2,4551,Employed,Debt Consolidation,Owned,0
E4A58CE01,359,2,4,4073,Self-employed,Debt Consolidation,Rented,0
06BE53D7D,759,5,1,9988,Unemployed,Home Improvement,Rented,1
9596041CD,851,2,1,2065,Self-employed,Home Improvement,Rented,1
6D893F457,146,10,1,6358,Self-employed,Investment,Mortgaged,1
CE28C6407,498,1,2,2471,Employed,Small Business Funding,Owned,0
1FC048F8A,809,6,1,4214,Self-employed,Small Business Funding,Owned,0
D5CA70A49,658,8,3,8943,Unemployed,Education,Mortgaged,0
1A074E3F2,177,8,3,5225,Unemployed,Small Business Funding,Owned,1
9243E97E6,223,8,2,2342,Unemployed,Education,Mortgaged,0
0D91118DE,174,11,1,2717,Unemployed,Investment,Owned,1
179C4CE71,970,6,4,4460,Employed,Home Improvement,Owned,1
8B8231BCD,236,11,4,5736,Self-employed,Home Improvement,Owned,0
0902B31C9,701,3,3,5255,Employed,Investment,Rented,1
0B835BBEF,499,1,2,7790,Self-employed,Investment,Owned,0
CD5FE5024,936,2,2,5265,Employed,Small Business Funding,Rented,1
E9D73FF4C,604,5,2,9169,Employed,Home Improvement,Rented,1
94AFAF743,599,10,2,7334,Employed,Debt Consolidation,Rented,1
49951A489,672,5,2,6089,Unemployed,Investment,Mortgaged,1
5D5143939,237,10,1,8830,Unemployed,Home Improvement,Owned,0
02268A6B3,149,1,1,9754,Employed,Home Improvement,Owned,1
A37BB23D7,870,1,1,8940,Self-employed,Education,Owned,1
E8395589B,718,9,4,9806,Self-employed,Home Improvement,Rented,1
B0941C0DC,724,2,1,8121,Unemployed,Investment,Owned,1
3AF0EE3F3,961,7,2,4530,Employed,Small Business Funding,Rented,1
B4A8013D3,353,10,2,5632,Unemployed,Home Improvement,Rented,1
F614C52A8,729,4,4,3055,Unemployed,Debt Consolidation,Rented,1
5EA1C8F6A,809,7,4,9837,Unemployed,Investment,Rented,1
EF9DE26D8,948,8,3,2014,Employed,Small Business Funding,Owned,0
183FDC52B,976,5,4,5389,Employed,Small Business Funding,Rented,1
660C0A478,662,1,3,7965,Unemployed,Investment,Mortgaged,0
E496DF4A3,856,4,1,5314,Employed,Small Business Funding,Mortgaged,1
38247C88B,525,10,2,2016,Self-employed,Debt Consolidation,Mortgaged,1
E7EE31668,646,3,3,4581,Self-employed,Home Improvement,Rented,0
7A8632357,401,10,3,3779,Unemployed,Investment,Owned,1
B00CD4053,680,5,3,3949,Self-employed,Home Improvement,Owned,1
08D75A604,448,10,4,2080,Unemployed,Home Improvement,Rented,1
183D621E3,931,10,4,8799,Unemployed,Small Business Funding,Rented,0
230324EB7,148,6,4,8579,Unemployed,Investment,Rented,1
366A66DB4,173,2,3,5079,Employed,Home Improvement,Mortgaged,1
755FFDC47,803,7,1,3018,Employed,Education,Rented,1
DA4FB0B06,360,3,2,8822,Employed,Debt Consolidation,Rented,1
A5584BCB6,455,1,4,9454,Employed,Small Business Funding,Owned,0
C39D8EAFF,681,10,1,2779,Unemployed,Investment,Owned,0
074DB6CED,701,3,4,3824,Employed,Investment,Mortgaged,1
2E293C7B7,359,9,4,8329,Self-employed,Small Business Funding,Mortgaged,1
D54760365,737,10,3,9691,Self-employed,Home Improvement,Mortgaged,1
B4B18B94B,842,11,3,5864,Employed,Small Business Funding,Mortgaged,1
0D2F11001,394,11,4,4469,Self-employed,Investment,Rented,0
68BA63414,740,6,2,9983,Self-employed,Education,Rented,1
D1E956115,891,11,4,4513,Employed,Home Improvement,Mortgaged,0
183D6B51D,412,6,2,4130,Unemployed,Small Business Funding,Mortgaged,1
7289496B9,711,4,1,8710,Unemployed,Investment,Owned,0
6C1AC4C03,937,8,4,8786,Unemployed,Investment,Owned,1
39B0FB0B8,908,5,2,9804,Employed,Investment,Owned,0
E552F75F7,281,7,1,9650,Unemployed,Education,Mortgaged,1
87BC20E06,785,9,1,2324,Unemployed,Home Improvement,Owned,1
803D8B6CE,927,5,3,5490,Self-employed,Small Business Funding,Mortgaged,0
9DF78D803,463,11,1,8194,Unemployed,Home Improvement,Rented,0
CD957EF06,287,5,3,7146,Employed,Investment,Mortgaged,1
16F79337B,668,4,1,2676,Unemployed,Education,Rented,1
4D4BFFA63,642,6,1,8125,Self-employed,Education,Rented,1
DEF31F2C0,695,2,2,9124,Self-employed,Investment,Mortgaged,0
4D6BE1CE2,763,3,2,4011,Self-employed,Home Improvement,Owned,1
CB8AEB635,647,1,3,6888,Self-employed,Home Improvement,Mortgaged,1
689FC2024,824,2,4,5616,Unemployed,Education,Owned,0
46C6F438D,507,2,2,5133,Self-employed,Debt Consolidation,Rented,1
44AC148E9,975,8,1,4704,Self-employed,Education,Rented,1
9C17B90A1,717,8,3,3194,Self-employed,Education,Rented,1
8323B6618,513,2,3,9453,Unemployed,Small Business Funding,Rented,0
32E3666B3,441,6,3,9976,Employed,Education,Mortgaged,1
351B53442,319,5,1,8260,Self-employed,Debt Consolidation,Rented,1
FC662533C,262,3,2,5075,Self-employed,Education,Owned,1
C8FFC178E,319,5,4,9233,Self-employed,Home Improvement,Owned,1
B42A4C2F9,369,5,3,9227,Unemployed,Small Business Funding,Rented,1
C4D5B275F,731,5,1,2904,Unemployed,Small Business Funding,Mortgaged,1
0E61B2576,947,3,2,6597,Self-employed,Education,Rented,0
82E949778,499,3,2,6894,Employed,Small Business Funding,Rented,1
C9A05BF15,281,4,4,4904,Self-employed,Small Business Funding,Owned,1
714EAEC0C,717,7,3,5300,Employed,Education,Mortgaged,1
6FDCD76D2,828,2,1,3123,Employed,Debt Consolidation,Mortgaged,1
D4E7599ED,304,10,2,7238,Unemployed,Education,Owned,1
4B5F730C0,681,4,1,8212,Unemployed,Home Improvement,Owned,0
00881CC2D,655,4,2,8807,Unemployed,Investment,Owned,1
841B7B82D,940,1,3,8935,Employed,Debt Consolidation,Mortgaged,1
89EDBD0BC,912,10,3,6316,Employed,Education,Owned,1
9CC4C7B1F,327,8,4,5057,Employed,Debt Consolidation,Owned,1
B699A151F,795,1,2,4270,Unemployed,Investment,Owned,1
8D0DEB5E3,718,8,1,4724,Unemployed,Small Business Funding,Rented,1
4E776700E,695,7,2,9671,Unemployed,Small Business Funding,Mortgaged,1
52957B7A9,949,9,1,4258,Self-employed,Investment,Mortgaged,0
21154F0F4,349,8,4,5862,Employed,Small Business Funding,Rented,0
83A679CF7,974,5,2,2930,Employed,Debt Consolidation,Mortgaged,1
A1CEA2A8F,540,8,3,5646,Self-employed,Small Business Funding,Owned,1
BDC1BED54,632,11,1,6981,Employed,Investment,Rented,0
2CCC85B96,295,10,3,9025,Employed,Investment,Owned,1
460A49B8F,789,3,4,6357,Self-employed,Investment,Owned,1
EFD1BA585,618,10,4,8661,Employed,Home Improvement,Owned,1
96528AE26,169,7,1,3271,Unemployed,Debt Consolidation,Owned,1
30D5DA2BB,738,4,2,5812,Self-employed,Investment,Mortgaged,1
2C3121561,498,5,3,2797,Employed,Debt Consolidation,Rented,1
D307EC032,771,9,3,7376,Unemployed,Home Improvement,Rented,1
ACCF171AE,859,7,1,5134,Employed,Debt Consolidation,Owned,0
95E4AD9C4,302,4,1,5463,Self-employed,Education,Rented,1
14137B8A0,247,6,1,4587,Unemployed,Home Improvement,Rented,1
BB6A1DB0E,571,10,4,2416,Employed,Home Improvement,Owned,1
09A6B876A,754,11,4,8196,Self-employed,Small Business Funding,Owned,1
CCBDD74D0,298,7,3,7883,Employed,Investment,Mortgaged,1
659675307,525,10,2,6133,Employed,Home Improvement,Mortgaged,1
97866BC24,765,9,1,4355,Unemployed,Debt Consolidation,Owned,1
0EE180F20,591,4,4,6941,Employed,Education,Mortgaged,1
5DB31B91E,987,10,2,9818,Self-employed,Debt Consolidation,Mortgaged,0
ED0829C9B,995,3,1,2897,Self-employed,Debt Consolidation,Rented,1
75622211A,241,8,2,2052,Unemployed,Education,Owned,1
71E929191,412,1,1,2605,Unemployed,Small Business Funding,Rented,0
65F166B18,264,9,2,5677,Employed,Investment,Rented,0
37495C8E7,413,1,3,6547,Self-employed,Home Improvement,Owned,0
EBD376103,120,2,1,2460,Unemployed,Investment,Rented,0
2B9F57315,181,8,1,2774,Employed,Small Business Funding,Mortgaged,1
B7A4FA4ED,680,9,3,9653,Employed,Education,Mortgaged,1
F658D78C9,230,7,1,7954,Self-employed,Investment,Mortgaged,0
F533D53AB,698,3,1,7256,Self-employed,Debt Consolidation,Mortgaged,1
67489BE1E,829,7,4,7491,Employed,Home Improvement,Mortgaged,1
DFE19DED4,404,6,3,6030,Self-employed,Home Improvement,Rented,1
242558636,470,2,4,5327,Employed,Small Business Funding,Owned,1
E1E9565B4,956,3,3,8538,Employed,Small Business Funding,Rented,1
E4848201A,952,11,2,7156,Self-employed,Education,Rented,1
ED7573601,483,10,3,7773,Unemployed,Small Business Funding,Mortgaged,1
3FE91F494,544,10,3,9314,Employed,Investment,Mortgaged,0
